location,year,age,sex,mx,cause,prev
Kenya,2005,48,Female,0.01488999,Seborrhoeic dermatitis,9.01870449305782e-4
Kenya,2005,48,Female,0.01488999,Stomach cancer,2.3995715103854e-5
Kenya,2005,49,Male,0.01822553,Seborrhoeic dermatitis,9.084872425518181e-4
Kenya,2005,49,Male,0.01822553,Stomach cancer,5.7560728641432e-5
Kenya,2005,49,Female,0.01554459,Seborrhoeic dermatitis,9.01870449305782e-4
Kenya,2005,49,Female,0.01554459,Stomach cancer,3.5689537098122e-5
Kenya,2005,50,Male,0.01929681,Seborrhoeic dermatitis,8.7643120799703e-4
Kenya,2005,50,Male,0.01929681,Stomach cancer,5.7560728641432e-5
Kenya,2005,50,Female,0.01627278,Seborrhoeic dermatitis,8.602979038203441e-4
Kenya,2005,50,Female,0.01627278,Stomach cancer,3.5689537098122e-5
Kenya,2005,51,Male,0.01991937,Seborrhoeic dermatitis,8.7643120799703e-4
Kenya,2005,51,Male,0.01991937,Stomach cancer,5.7560728641432e-5
Kenya,2005,51,Female,0.01688059,Seborrhoeic dermatitis,8.602979038203441e-4
Kenya,2005,51,Female,0.01688059,Stomach cancer,3.5689537098122e-5
Kenya,2005,52,Male,0.02091831,Seborrhoeic dermatitis,8.7643120799703e-4
Kenya,2005,52,Male,0.02091831,Stomach cancer,5.7560728641432e-5
Kenya,2005,52,Female,0.01761812,Seborrhoeic dermatitis,8.602979038203441e-4
Kenya,2005,52,Female,0.01761812,Stomach cancer,3.5689537098122e-5
Kenya,2005,53,Male,0.02170904,Seborrhoeic dermatitis,8.7643120799703e-4
Kenya,2005,53,Male,0.02170904,Stomach cancer,5.7560728641432e-5
Kenya,2005,53,Female,0.01829885,Seborrhoeic dermatitis,8.602979038203441e-4
Kenya,2005,53,Female,0.01829885,Stomach cancer,3.5689537098122e-5
Kenya,2005,54,Male,0.02262321,Seborrhoeic dermatitis,8.7643120799703e-4
Kenya,2005,54,Male,0.02262321,Stomach cancer,9.055856798588e-5
Kenya,2005,54,Female,0.019075,Seborrhoeic dermatitis,8.602979038203441e-4
Kenya,2005,54,Female,0.019075,Stomach cancer,4.7819510277317997e-5
Kenya,2005,55,Male,0.02365072,Seborrhoeic dermatitis,8.92205099457726e-4
Kenya,2005,55,Male,0.02365072,Stomach cancer,9.055856798588e-5
Kenya,2005,55,Female,0.01993631,Seborrhoeic dermatitis,8.696618257026979e-4
Kenya,2005,55,Female,0.01993631,Stomach cancer,4.7819510277317997e-5
Kenya,2005,56,Male,0.02463571,Seborrhoeic dermatitis,8.92205099457726e-4
Kenya,2005,56,Male,0.02463571,Stomach cancer,9.055856798588e-5
Kenya,2005,56,Female,0.02086726,Seborrhoeic dermatitis,8.696618257026979e-4
Kenya,2005,56,Female,0.02086726,Stomach cancer,4.7819510277317997e-5
Kenya,2005,57,Male,0.02580552,Seborrhoeic dermatitis,8.92205099457726e-4
Kenya,2005,57,Male,0.02580552,Stomach cancer,9.055856798588e-5
Kenya,2005,57,Female,0.02189283,Seborrhoeic dermatitis,8.696618257026979e-4
Kenya,2005,57,Female,0.02189283,Stomach cancer,4.7819510277317997e-5
Kenya,2005,58,Male,0.02731459,Seborrhoeic dermatitis,8.92205099457726e-4
Kenya,2005,58,Male,0.02731459,Stomach cancer,9.055856798588e-5
Kenya,2005,58,Female,0.02310994,Seborrhoeic dermatitis,8.696618257026979e-4
Kenya,2005,58,Female,0.02310994,Stomach cancer,4.7819510277317997e-5
Kenya,2005,59,Male,0.02895641,Seborrhoeic dermatitis,8.92205099457726e-4
Kenya,2005,59,Male,0.02895641,Stomach cancer,1.33411241163282e-4
Kenya,2005,59,Female,0.02447395,Seborrhoeic dermatitis,8.696618257026979e-4
Kenya,2005,59,Female,0.02447395,Stomach cancer,6.5373731527074e-5
Kenya,2005,60,Male,0.03133946,Seborrhoeic dermatitis,8.17900601798906e-4
Kenya,2005,60,Male,0.03133946,Stomach cancer,1.33411241163282e-4
Kenya,2005,60,Female,0.0261178,Seborrhoeic dermatitis,8.08455401663568e-4
Kenya,2005,60,Female,0.0261178,Stomach cancer,6.5373731527074e-5
Kenya,2005,61,Male,0.03300859,Seborrhoeic dermatitis,8.17900601798906e-4
Kenya,2005,61,Male,0.03300859,Stomach cancer,1.33411241163282e-4
Kenya,2005,61,Female,0.02778002,Seborrhoeic dermatitis,8.08455401663568e-4
Kenya,2005,61,Female,0.02778002,Stomach cancer,6.5373731527074e-5
Kenya,2005,62,Male,0.03551911,Seborrhoeic dermatitis,8.17900601798906e-4
Kenya,2005,62,Male,0.03551911,Stomach cancer,1.33411241163282e-4
Kenya,2005,62,Female,0.02980703,Seborrhoeic dermatitis,8.08455401663568e-4
Kenya,2005,62,Female,0.02980703,Stomach cancer,6.5373731527074e-5
Kenya,2005,63,Male,0.03782285,Seborrhoeic dermatitis,8.17900601798906e-4
Kenya,2005,63,Male,0.03782285,Stomach cancer,1.33411241163282e-4
Kenya,2005,63,Female,0.03198209,Seborrhoeic dermatitis,8.08455401663568e-4
Kenya,2005,63,Female,0.03198209,Stomach cancer,6.5373731527074e-5
Kenya,2005,64,Male,0.04033878,Seborrhoeic dermatitis,8.17900601798906e-4
Kenya,2005,64,Male,0.04033878,Stomach cancer,1.558661798795e-4
Kenya,2005,64,Female,0.03440285,Seborrhoeic dermatitis,8.08455401663568e-4
Kenya,2005,64,Female,0.03440285,Stomach cancer,7.9248025542028e-5
Kenya,2005,65,Male,0.0430697,Seborrhoeic dermatitis,8.03249792215344e-4
Kenya,2005,65,Male,0.0430697,Stomach cancer,1.558661798795e-4
Kenya,2005,65,Female,0.03713769,Seborrhoeic dermatitis,8.13032749813346e-4
Kenya,2005,65,Female,0.03713769,Stomach cancer,7.9248025542028e-5
Kenya,2005,66,Male,0.04460917,Seborrhoeic dermatitis,8.03249792215344e-4
Kenya,2005,66,Male,0.04460917,Stomach cancer,1.558661798795e-4
Kenya,2005,66,Female,0.03876411,Seborrhoeic dermatitis,8.13032749813346e-4
Kenya,2005,66,Female,0.03876411,Stomach cancer,7.9248025542028e-5
Kenya,2005,67,Male,0.046487,Seborrhoeic dermatitis,8.03249792215344e-4
Kenya,2005,67,Male,0.046487,Stomach cancer,1.558661798795e-4
Kenya,2005,67,Female,0.04063264,Seborrhoeic dermatitis,8.13032749813346e-4
Kenya,2005,67,Female,0.04063264,Stomach cancer,7.9248025542028e-5
Kenya,2005,68,Male,0.04869206,Seborrhoeic dermatitis,8.03249792215344e-4
Kenya,2005,68,Male,0.04869206,Stomach cancer,1.558661798795e-4
Kenya,2005,68,Female,0.04276322,Seborrhoeic dermatitis,8.13032749813346e-4
Kenya,2005,68,Female,0.04276322,Stomach cancer,7.9248025542028e-5
Kenya,2005,69,Male,0.05098603,Seborrhoeic dermatitis,8.03249792215344e-4
Kenya,2005,69,Male,0.05098603,Stomach cancer,1.9526516225193202e-4
Kenya,2005,69,Female,0.04499748,Seborrhoeic dermatitis,8.13032749813346e-4
Kenya,2005,69,Female,0.04499748,Stomach cancer,9.467034585021e-5
Kenya,2005,70,Male,0.05451414,Seborrhoeic dermatitis,0.001145291992856904
Kenya,2005,70,Male,0.05451414,Stomach cancer,1.9526516225193202e-4
Kenya,2005,70,Female,0.04801567,Seborrhoeic dermatitis,0.001158305544469388
Kenya,2005,70,Female,0.04801567,Stomach cancer,9.467034585021e-5
Kenya,2005,71,Male,0.05671687,Seborrhoeic dermatitis,0.001145291992856904
Kenya,2005,71,Male,0.05671687,Stomach cancer,1.9526516225193202e-4
Kenya,2005,71,Female,0.05017229,Seborrhoeic dermatitis,0.001158305544469388
Kenya,2005,71,Female,0.05017229,Stomach cancer,9.467034585021e-5
Kenya,2005,72,Male,0.06082427,Seborrhoeic dermatitis,0.001145291992856904
Kenya,2005,72,Male,0.06082427,Stomach cancer,1.9526516225193202e-4
Kenya,2005,72,Female,0.05366283,Seborrhoeic dermatitis,0.001158305544469388
Kenya,2005,72,Female,0.05366283,Stomach cancer,9.467034585021e-5
Kenya,2005,73,Male,0.06431725,Seborrhoeic dermatitis,0.001145291992856904
Kenya,2005,73,Male,0.06431725,Stomach cancer,1.9526516225193202e-4
Kenya,2005,73,Female,0.0566498,Seborrhoeic dermatitis,0.001158305544469388
Kenya,2005,73,Female,0.0566498,Stomach cancer,9.467034585021e-5
Kenya,2005,74,Male,0.06835678,Seborrhoeic dermatitis,0.001145291992856904
Kenya,2005,74,Male,0.06835678,Stomach cancer,1.58266616465064e-4
Kenya,2005,74,Female,0.06002675,Seborrhoeic dermatitis,0.001158305544469388
Kenya,2005,74,Female,0.06002675,Stomach cancer,8.378421961194e-5
Kenya,2005,75,Male,0.07282494,Seborrhoeic dermatitis,0.001411707157248936
Kenya,2005,75,Male,0.07282494,Stomach cancer,1.58266616465064e-4
Kenya,2005,75,Female,0.06366605,Seborrhoeic dermatitis,0.001416478742472812
Kenya,2005,75,Female,0.06366605,Stomach cancer,8.378421961194e-5
Kenya,2005,76,Male,0.07737821,Seborrhoeic dermatitis,0.001411707157248936
Kenya,2005,76,Male,0.07737821,Stomach cancer,1.58266616465064e-4
Kenya,2005,76,Female,0.06695976,Seborrhoeic dermatitis,0.001416478742472812
Kenya,2005,76,Female,0.06695976,Stomach cancer,8.378421961194e-5
Kenya,2005,77,Male,0.08224155,Seborrhoeic dermatitis,0.001411707157248936
Kenya,2005,77,Male,0.08224155,Stomach cancer,1.58266616465064e-4
Kenya,2005,77,Female,0.07028578,Seborrhoeic dermatitis,0.001416478742472812
Kenya,2005,77,Female,0.07028578,Stomach cancer,8.378421961194e-5
Kenya,2005,78,Male,0.08864538,Seborrhoeic dermatitis,0.001411707157248936
Kenya,2005,78,Male,0.08864538,Stomach cancer,1.58266616465064e-4
Kenya,2005,78,Female,0.07496942,Seborrhoeic dermatitis,0.001416478742472812
Kenya,2005,78,Female,0.07496942,Stomach cancer,8.378421961194e-5
Kenya,2005,79,Male,0.09442669,Seborrhoeic dermatitis,0.001411707157248936
Kenya,2005,79,Male,0.09442669,Stomach cancer,0
Kenya,2005,79,Female,0.07828374,Seborrhoeic dermatitis,0.001416478742472812
Kenya,2005,79,Female,0.07828374,Stomach cancer,0
Kenya,2005,80,Male,0.10204466,Seborrhoeic dermatitis,0.001572785968857034
Kenya,2005,80,Male,0.10204466,Stomach cancer,1.5813892474901401e-4
Kenya,2005,80,Female,0.08384405,Seborrhoeic dermatitis,0.001580067123520508
Kenya,2005,80,Female,0.08384405,Stomach cancer,9.359028084548e-5
Kenya,2005,81,Male,0.10972101,Seborrhoeic dermatitis,0.001572785968857034
Kenya,2005,81,Male,0.10972101,Stomach cancer,1.5813892474901401e-4
Kenya,2005,81,Female,0.08899523,Seborrhoeic dermatitis,0.001580067123520508
Kenya,2005,81,Female,0.08899523,Stomach cancer,9.359028084548e-5
Kenya,2005,82,Male,0.12229689,Seborrhoeic dermatitis,0.001572785968857034
Kenya,2005,82,Male,0.12229689,Stomach cancer,1.5813892474901401e-4
Kenya,2005,82,Female,0.10037599,Seborrhoeic dermatitis,0.001580067123520508
Kenya,2005,82,Female,0.10037599,Stomach cancer,9.359028084548e-5
Kenya,2005,83,Male,0.13376844,Seborrhoeic dermatitis,0.001572785968857034
Kenya,2005,83,Male,0.13376844,Stomach cancer,1.5813892474901401e-4
Kenya,2005,83,Female,0.11003690000000001,Seborrhoeic dermatitis,0.001580067123520508
Kenya,2005,83,Female,0.11003690000000001,Stomach cancer,9.359028084548e-5
Kenya,2005,84,Male,0.14744203,Seborrhoeic dermatitis,0.001572785968857034
Kenya,2005,84,Male,0.14744203,Stomach cancer,1.5813892474901401e-4
Kenya,2005,84,Female,0.12172911,Seborrhoeic dermatitis,0.001580067123520508
Kenya,2005,84,Female,0.12172911,Stomach cancer,9.359028084548e-5
Kenya,2005,85,Male,0.1595466,Seborrhoeic dermatitis,0.001619548274628602
Kenya,2005,85,Male,0.1595466,Stomach cancer,1.71099158365628e-4
Kenya,2005,85,Female,0.13251356,Seborrhoeic dermatitis,0.0016258149746007221
Kenya,2005,85,Female,0.13251356,Stomach cancer,9.999359037612e-5
Kenya,2005,86,Male,0.17407959,Seborrhoeic dermatitis,0.001619548274628602
Kenya,2005,86,Male,0.17407959,Stomach cancer,1.71099158365628e-4
Kenya,2005,86,Female,0.14430585,Seborrhoeic dermatitis,0.0016258149746007221
Kenya,2005,86,Female,0.14430585,Stomach cancer,9.999359037612e-5
Kenya,2005,87,Male,0.18827687,Seborrhoeic dermatitis,0.001619548274628602
Kenya,2005,87,Male,0.18827687,Stomach cancer,1.71099158365628e-4
Kenya,2005,87,Female,0.15561469,Seborrhoeic dermatitis,0.0016258149746007221
Kenya,2005,87,Female,0.15561469,Stomach cancer,9.999359037612e-5
Kenya,2005,88,Male,0.20395132,Seborrhoeic dermatitis,0.001619548274628602
Kenya,2005,88,Male,0.20395132,Stomach cancer,1.71099158365628e-4
Kenya,2005,88,Female,0.1687936,Seborrhoeic dermatitis,0.0016258149746007221
Kenya,2005,88,Female,0.1687936,Stomach cancer,9.999359037612e-5
Kenya,2005,89,Male,0.21938312,Seborrhoeic dermatitis,0.001619548274628602
Kenya,2005,89,Male,0.21938312,Stomach cancer,1.71099158365628e-4
Kenya,2005,89,Female,0.18088582,Seborrhoeic dermatitis,0.0016258149746007221
Kenya,2005,89,Female,0.18088582,Stomach cancer,9.999359037612e-5
Kenya,2005,90,Male,0.23828196,Seborrhoeic dermatitis,0.001554346281123488
Kenya,2005,90,Male,0.23828196,Stomach cancer,9.6748435976558e-5
Kenya,2005,90,Female,0.19948351,Seborrhoeic dermatitis,0.0015515380010669
Kenya,2005,90,Female,0.19948351,Stomach cancer,6.0037777707838e-5
Kenya,2005,91,Male,0.25288307,Seborrhoeic dermatitis,0.001554346281123488
Kenya,2005,91,Male,0.25288307,Stomach cancer,9.6748435976558e-5
Kenya,2005,91,Female,0.20858057,Seborrhoeic dermatitis,0.0015515380010669
Kenya,2005,91,Female,0.20858057,Stomach cancer,6.0037777707838e-5
Kenya,2005,92,Male,0.27425651,Seborrhoeic dermatitis,0.001554346281123488
Kenya,2005,92,Male,0.27425651,Stomach cancer,9.6748435976558e-5
Kenya,2005,92,Female,0.22794003,Seborrhoeic dermatitis,0.0015515380010669
Kenya,2005,92,Female,0.22794003,Stomach cancer,6.0037777707838e-5
Kenya,2005,93,Male,0.29398045,Seborrhoeic dermatitis,0.001554346281123488
Kenya,2005,93,Male,0.29398045,Stomach cancer,9.6748435976558e-5
Kenya,2005,93,Female,0.24472117,Seborrhoeic dermatitis,0.0015515380010669
Kenya,2005,93,Female,0.24472117,Stomach cancer,6.0037777707838e-5
Kenya,2005,94,Male,0.31532803,Seborrhoeic dermatitis,0.001554346281123488
Kenya,2005,94,Male,0.31532803,Stomach cancer,9.6748435976558e-5
Kenya,2005,94,Female,0.2635619,Seborrhoeic dermatitis,0.0015515380010669
Kenya,2005,94,Female,0.2635619,Stomach cancer,6.0037777707838e-5
Kenya,2005,95,Male,0.33840204,Seborrhoeic dermatitis,0.00159039125304258
Kenya,2005,95,Male,0.33840204,Stomach cancer,1.4910758202119e-4
Kenya,2005,95,Female,0.2846132,Seborrhoeic dermatitis,0.0015874724985392
Kenya,2005,95,Female,0.2846132,Stomach cancer,8.6641409572634e-5
Kenya,2005,96,Male,0.35991172,Seborrhoeic dermatitis,0.00159039125304258
Kenya,2005,96,Male,0.35991172,Stomach cancer,1.4910758202119e-4
Kenya,2005,96,Female,0.30347888,Seborrhoeic dermatitis,0.0015874724985392
Kenya,2005,96,Female,0.30347888,Stomach cancer,8.6641409572634e-5
Kenya,2005,97,Male,0.38107446,Seborrhoeic dermatitis,0.00159039125304258
Kenya,2005,97,Male,0.38107446,Stomach cancer,1.4910758202119e-4
Kenya,2005,97,Female,0.32177292,Seborrhoeic dermatitis,0.0015874724985392
Kenya,2005,97,Female,0.32177292,Stomach cancer,8.6641409572634e-5
Kenya,2005,98,Male,0.40177153,Seborrhoeic dermatitis,0.00159039125304258
Kenya,2005,98,Male,0.40177153,Stomach cancer,1.4910758202119e-4
Kenya,2005,98,Female,0.33932207,Seborrhoeic dermatitis,0.0015874724985392
Kenya,2005,98,Female,0.33932207,Stomach cancer,8.6641409572634e-5
Kenya,2005,99,Male,0.42691603,Seborrhoeic dermatitis,0.00159039125304258
Kenya,2005,99,Male,0.42691603,Stomach cancer,1.4910758202119e-4
Kenya,2005,99,Female,0.36377021,Seborrhoeic dermatitis,0.0015874724985392
Kenya,2005,99,Female,0.36377021,Stomach cancer,8.6641409572634e-5
Kenya,2005,100,Male,0.48268055,Seborrhoeic dermatitis,0.001341739856396486
Kenya,2005,100,Male,0.48268055,Stomach cancer,6.983374158055e-5
Kenya,2005,100,Female,0.42148958,Seborrhoeic dermatitis,0.0013530902290043241
Kenya,2005,100,Female,0.42148958,Stomach cancer,4.940536691198e-5
Kenya,2006,0,Male,0.05382963,Seborrhoeic dermatitis,0
Kenya,2006,0,Male,0.05382963,Stomach cancer,0
Kenya,2006,0,Female,0.04778736,Seborrhoeic dermatitis,0
Kenya,2006,0,Female,0.04778736,Stomach cancer,0
Kenya,2006,1,Male,0.01128771,Seborrhoeic dermatitis,0.001637356439592472
Kenya,2006,1,Male,0.01128771,Stomach cancer,0
Kenya,2006,1,Female,0.00969121,Seborrhoeic dermatitis,0.001641762153466856
Kenya,2006,1,Female,0.00969121,Stomach cancer,0
Kenya,2006,2,Male,0.00727336,Seborrhoeic dermatitis,0.001637356439592472
Kenya,2006,2,Male,0.00727336,Stomach cancer,0
Kenya,2006,2,Female,0.00597057,Seborrhoeic dermatitis,0.001641762153466856
Kenya,2006,2,Female,0.00597057,Stomach cancer,0
Kenya,2006,3,Male,0.00494466,Seborrhoeic dermatitis,0.001637356439592472
Kenya,2006,3,Male,0.00494466,Stomach cancer,0
Kenya,2006,3,Female,0.00396798,Seborrhoeic dermatitis,0.001641762153466856
Kenya,2006,3,Female,0.00396798,Stomach cancer,0
Kenya,2006,4,Male,0.00350408,Seborrhoeic dermatitis,0.001637356439592472
Kenya,2006,4,Male,0.00350408,Stomach cancer,0
Kenya,2006,4,Female,0.00276612,Seborrhoeic dermatitis,0.001641762153466856
Kenya,2006,4,Female,0.00276612,Stomach cancer,0
Kenya,2006,5,Male,0.00257749,Seborrhoeic dermatitis,0.001637356439592472
Kenya,2006,5,Male,0.00257749,Stomach cancer,0
Kenya,2006,5,Female,0.00205974,Seborrhoeic dermatitis,0.001641762153466856
Kenya,2006,5,Female,0.00205974,Stomach cancer,0
Kenya,2006,6,Male,0.00215969,Seborrhoeic dermatitis,5.3207528561365e-4
Kenya,2006,6,Male,0.00215969,Stomach cancer,0
Kenya,2006,6,Female,0.00170889,Seborrhoeic dermatitis,5.432888069682425e-4
Kenya,2006,6,Female,0.00170889,Stomach cancer,0
Kenya,2006,7,Male,0.00187866,Seborrhoeic dermatitis,5.3207528561365e-4
Kenya,2006,7,Male,0.00187866,Stomach cancer,0
Kenya,2006,7,Female,0.00150124,Seborrhoeic dermatitis,5.432888069682425e-4
Kenya,2006,7,Female,0.00150124,Stomach cancer,0
Kenya,2006,8,Male,0.00166219,Seborrhoeic dermatitis,5.3207528561365e-4
Kenya,2006,8,Male,0.00166219,Stomach cancer,0
Kenya,2006,8,Female,0.00134737,Seborrhoeic dermatitis,5.432888069682425e-4
Kenya,2006,8,Female,0.00134737,Stomach cancer,0
Kenya,2006,9,Male,0.00151055,Seborrhoeic dermatitis,5.3207528561365e-4
Kenya,2006,9,Male,0.00151055,Stomach cancer,0
Kenya,2006,9,Female,0.00126127,Seborrhoeic dermatitis,5.432888069682425e-4
Kenya,2006,9,Female,0.00126127,Stomach cancer,0
Kenya,2006,10,Male,0.00143671,Seborrhoeic dermatitis,4.5447969276288204e-4
Kenya,2006,10,Male,0.00143671,Stomach cancer,0
Kenya,2006,10,Female,0.00121576,Seborrhoeic dermatitis,5.03461646225828e-4
Kenya,2006,10,Female,0.00121576,Stomach cancer,0
Kenya,2006,11,Male,0.00142808,Seborrhoeic dermatitis,4.5447969276288204e-4
Kenya,2006,11,Male,0.00142808,Stomach cancer,0
Kenya,2006,11,Female,0.00119959,Seborrhoeic dermatitis,5.03461646225828e-4
Kenya,2006,11,Female,0.00119959,Stomach cancer,0
Kenya,2006,12,Male,0.00146226,Seborrhoeic dermatitis,4.5447969276288204e-4
Kenya,2006,12,Male,0.00146226,Stomach cancer,0
Kenya,2006,12,Female,0.00125007,Seborrhoeic dermatitis,5.03461646225828e-4
Kenya,2006,12,Female,0.00125007,Stomach cancer,0
Kenya,2006,13,Male,0.00154488,Seborrhoeic dermatitis,4.5447969276288204e-4
Kenya,2006,13,Male,0.00154488,Stomach cancer,0
Kenya,2006,13,Female,0.00136329,Seborrhoeic dermatitis,5.03461646225828e-4
Kenya,2006,13,Female,0.00136329,Stomach cancer,0
Kenya,2006,14,Male,0.00170029,Seborrhoeic dermatitis,4.5447969276288204e-4
Kenya,2006,14,Male,0.00170029,Stomach cancer,4.7470643557561694e-7
Kenya,2006,14,Female,0.00152657,Seborrhoeic dermatitis,5.03461646225828e-4
Kenya,2006,14,Female,0.00152657,Stomach cancer,4.842832623963411e-7
Kenya,2006,15,Male,0.00191966,Seborrhoeic dermatitis,6.743727482237921e-4
Kenya,2006,15,Male,0.00191966,Stomach cancer,4.7470643557561694e-7
Kenya,2006,15,Female,0.00175906,Seborrhoeic dermatitis,7.521244821495321e-4
Kenya,2006,15,Female,0.00175906,Stomach cancer,4.842832623963411e-7
Kenya,2006,16,Male,0.00217138,Seborrhoeic dermatitis,6.743727482237921e-4
Kenya,2006,16,Male,0.00217138,Stomach cancer,4.7470643557561694e-7
Kenya,2006,16,Female,0.0019821,Seborrhoeic dermatitis,7.521244821495321e-4
Kenya,2006,16,Female,0.0019821,Stomach cancer,4.842832623963411e-7
Kenya,2006,17,Male,0.00251689,Seborrhoeic dermatitis,6.743727482237921e-4
Kenya,2006,17,Male,0.00251689,Stomach cancer,4.7470643557561694e-7
Kenya,2006,17,Female,0.00225553,Seborrhoeic dermatitis,7.521244821495321e-4
Kenya,2006,17,Female,0.00225553,Stomach cancer,4.842832623963411e-7
Kenya,2006,18,Male,0.00286917,Seborrhoeic dermatitis,6.743727482237921e-4
Kenya,2006,18,Male,0.00286917,Stomach cancer,4.7470643557561694e-7
Kenya,2006,18,Female,0.00255794,Seborrhoeic dermatitis,7.521244821495321e-4
Kenya,2006,18,Female,0.00255794,Stomach cancer,4.842832623963411e-7
Kenya,2006,19,Male,0.00319815,Seborrhoeic dermatitis,6.743727482237921e-4
Kenya,2006,19,Male,0.00319815,Stomach cancer,1.1564703164234826e-6
Kenya,2006,19,Female,0.00285026,Seborrhoeic dermatitis,7.521244821495321e-4
Kenya,2006,19,Female,0.00285026,Stomach cancer,1.5265933801560553e-6
Kenya,2006,20,Male,0.00356202,Seborrhoeic dermatitis,7.82262110434008e-4
Kenya,2006,20,Male,0.00356202,Stomach cancer,1.1564703164234826e-6
Kenya,2006,20,Female,0.00317206,Seborrhoeic dermatitis,8.208733953727759e-4
Kenya,2006,20,Female,0.00317206,Stomach cancer,1.5265933801560553e-6
Kenya,2006,21,Male,0.0039204,Seborrhoeic dermatitis,7.82262110434008e-4
Kenya,2006,21,Male,0.0039204,Stomach cancer,1.1564703164234826e-6
Kenya,2006,21,Female,0.00342842,Seborrhoeic dermatitis,8.208733953727759e-4
Kenya,2006,21,Female,0.00342842,Stomach cancer,1.5265933801560553e-6
Kenya,2006,22,Male,0.00428033,Seborrhoeic dermatitis,7.82262110434008e-4
Kenya,2006,22,Male,0.00428033,Stomach cancer,1.1564703164234826e-6
Kenya,2006,22,Female,0.0037832,Seborrhoeic dermatitis,8.208733953727759e-4
Kenya,2006,22,Female,0.0037832,Stomach cancer,1.5265933801560553e-6
Kenya,2006,23,Male,0.00461139,Seborrhoeic dermatitis,7.82262110434008e-4
Kenya,2006,23,Male,0.00461139,Stomach cancer,1.1564703164234826e-6
Kenya,2006,23,Female,0.00413638,Seborrhoeic dermatitis,8.208733953727759e-4
Kenya,2006,23,Female,0.00413638,Stomach cancer,1.5265933801560553e-6
Kenya,2006,24,Male,0.00492818,Seborrhoeic dermatitis,7.82262110434008e-4
