year,age,exposure,deaths,M
2001,85,83241.38,7017.248334000001,0.0843
2001,86,77758.82,7506.058894600001,0.09653
2001,87,67951.9,7525.672925,0.11075
2001,88,60530.43,7431.9261954,0.12278
2001,89,50130.87,6976.2118692,0.13916
2001,90,41748.3,6632.9699040000005,0.15888
2001,91,33841.5,5980.131465,0.17671
2001,92,26095,5336.9494,0.20452
2001,93,20182.05,4339.948032,0.21504
2001,94,14930.58,3567.9607026,0.23897
2001,95,10967.51,2958.7051727000003,0.26977
2001,96,7664.7,2285.000364,0.29812
2001,97,5371.73,1762.4646129999999,0.3281
2001,98,3706.89,1332.8122994999999,0.35955
2001,99,2341.63,918.5277838000001,0.39226
2001,100,3268.58,1528.6437362,0.46767823831755684
2002,0,201643.15,735.9974975,0.00365
2002,1,198536.73,77.42932470000001,3.9000000000000005e-4
2002,2,192689.03,32.7571351,1.6999999999999999e-4
2002,3,186210.3,26.069441999999995,1.4e-4
2002,4,182075.04,25.4905056,1.4e-4
2002,5,182681.64,25.5754296,1.4e-4
2002,6,181282.55,23.566731499999996,1.3e-4
2002,7,182508.6,20.075946000000002,1.1e-4
2002,8,188316.53,24.481148899999997,1.3e-4
2002,9,197476.69,27.646736599999997,1.4e-4
2002,10,199226.25,23.90715,1.2e-4
2002,11,200785.08,10.039254,5e-5
2002,12,204835.08,26.628560399999994,1.3e-4
2002,13,208457.53,22.9303283,1.1e-4
2002,14,211569.52,33.8511232,1.6e-4
2002,15,218494.59,45.8838639,2.1e-4
2002,16,224052.47,40.3294446,1.8e-4
2002,17,235897.04,40.102496800000004,1.7e-4
2002,18,245439.57,58.9054968,2.4e-4
2002,19,260342,65.0855,2.5e-4
2002,20,276005.94,71.76154439999999,2.6e-4
2002,21,294472.87,73.6182175,2.5e-4
2002,22,308226.4,95.550184,3.1e-4
2002,23,325340.67,81.3351675,2.5e-4
2002,24,339287.43,81.4289832,2.4e-4
2002,25,349502.58,87.375645,2.5e-4
2002,26,353753.18,84.9007632,2.4e-4
2002,27,354240.98,102.7298842,2.9e-4
2002,28,346476.55,110.87249600000001,3.2e-4
2002,29,346536.15,121.28765250000001,3.5e-4
2002,30,343874.37,134.1110043,3.9e-4
2002,31,338994.19,128.8177922,3.8e-4
2002,32,336925.85,141.508857,4.2000000000000007e-4
2002,33,334379.98,167.18999,5e-4
2002,34,340903.95,156.815817,4.6e-4
2002,35,337894.57,182.4630678,5.4e-4
2002,36,335618.58,198.0149622,5.9e-4
2002,37,338889.91,237.22293699999997,7e-4
2002,38,335027.57,237.86957470000002,7.1e-4
2002,39,322719.62,258.175696,8e-4
2002,40,315525.96,258.7312872,8.2e-4
2002,41,313632.79,316.76911789999997,0.00101
2002,42,313035.15,278.6012835,8.900000000000001e-4
2002,43,306599.67,309.6656667,0.00101
2002,44,300656.67,348.76173719999997,0.00116
2002,45,285779.86,357.224825,0.00125
2002,46,273899.42,402.63214739999995,0.00147
2002,47,266108.59,399.1628850000001,0.0015
2002,48,258748.59,424.3476876,0.00164
2002,49,260744.29,490.1992652,0.00188
2002,50,250059.51,450.107118,0.0018
2002,51,244300.01,483.7140198,0.00198
2002,52,242781.81,504.9861647999999,0.00208
2002,53,256902.27,626.8415388,0.00244
2002,54,259334.63,609.4363805,0.00235
2002,55,229750.13,599.6478393,0.00261
2002,56,242918.04,716.608218,0.00295
2002,57,239248.95,732.101787,0.00306
2002,58,234132.03,690.6894884999999,0.0029499999999999995
2002,59,219515.6,744.157884,0.00339
2002,60,185480.9,751.197645,0.00405
2002,61,206458.73,854.7391422,0.00414
2002,62,199552.32,893.9943936,0.00448
2002,63,168388.22,907.6125058,0.00539
2002,64,190765.53,1091.1788316,0.00572
2002,65,215289.43,1334.7944659999998,0.0062
2002,66,224489.56,1519.7943212,0.00677
2002,67,218206.29,1654.0036782,0.00758
2002,68,222971.97,1875.1942677000002,0.00841
2002,69,226276.98,2127.003612,0.009399999999999999
2002,70,216695.77,2355.4830199,0.01087
2002,71,216116.99,2634.4661081,0.01219
2002,72,207670.06,2863.7701274,0.01379
2002,73,202866.2,3213.4006080000004,0.01584
2002,74,191940.14,3577.7642096000004,0.01864
2002,75,186390.37,3832.1860071999995,0.02056
2002,76,177152.4,4290.631128,0.024220000000000002
2002,77,171730.33,4713.997558499999,0.02745
2002,78,162556.36,5213.1824652,0.03207
2002,79,155031.9,5692.771368000001,0.03672
2002,80,147512.89,6098.182872600001,0.04134
2002,81,130837.96,6223.961757200001,0.04757
2002,82,120175.49,6771.8888615,0.05635
2002,83,100609.87,6499.397602,0.0646
2002,84,95849.26,7218.4077706,0.07531
2002,85,84965.42,7125.2001212000005,0.08386
2002,86,75938.99,7391.9012866,0.09734
2002,87,70058.4,7773.680063999999,0.11096
2002,88,60374.93,7648.8998817,0.12669
2002,89,53005.63,7329.0884601,0.13827
2002,90,43181.78,6991.130181999999,0.1619
2002,91,35144.94,6477.915340800001,0.18432
2002,92,27928.28,5623.9177436,0.20137000000000002
2002,93,20988.03,4845.086725499999,0.23084999999999997
2002,94,15929.74,3934.0085904000002,0.24696
2002,95,11531.55,3208.6537875,0.27825
2002,96,8248.64,2540.1686879999997,0.30795
2002,97,5630.43,1910.5175076,0.33932
2002,98,3808.94,1417.6112892,0.37218
2002,99,2571.55,1044.7179030000002,0.40626000000000007
2002,100,3645.07,1763.6788286,0.48385321231142336
2003,0,210181.84,760.8582607999999,0.0036199999999999995
2003,1,204676.01,69.5898434,3.4e-4
2003,2,202110.79,70.7387765,3.5e-4
2003,3,196811.45,27.553603,1.4e-4
2003,4,190298.83,26.641836199999997,1.4e-4
2003,5,186181.01,24.203531299999998,1.3e-4
2003,6,187042.24,24.315491199999997,1.3e-4
2003,7,185239.64,14.819171200000003,8e-5
2003,8,186243.34,9.312167,5e-5
2003,9,192100.26,19.210026000000003,1e-4
2003,10,201292.44,26.168017199999998,1.3e-4
2003,11,202997.94,28.4197116,1.4e-4
2003,12,204524.04,20.452404,1e-4
2003,13,208505.04,29.190705599999998,1.4e-4
2003,14,212239.25,31.8358875,1.5e-4
2003,15,215474.33,38.785379400000004,1.8000000000000004e-4
2003,16,222361.85,57.814080999999995,2.6e-4
2003,17,227928.66,47.865018600000006,2.1000000000000004e-4
2003,18,241104.05,60.2760125,2.5e-4
2003,19,252104.33,80.6733856,3.2e-4
2003,20,268123.12,77.7557048,2.9e-4
2003,21,284789.41,82.5889289,2.9e-4
2003,22,303950.86,75.987715,2.5e-4
2003,23,318355.08,79.58877000000001,2.5e-4
2003,24,335887.48,80.6129952,2.4e-4
2003,25,349901.82,94.4734914,2.7e-4
2003,26,359846.67,100.75706759999998,2.8e-4
2003,27,363342.62,101.7359336,2.8e-4
2003,28,363517.51,109.055253,3e-4
2003,29,354939.49,110.0312419,3.1e-4
2003,30,354718.79,113.5100128,3.2e-4
2003,31,351488.35,137.0804565,3.9e-4
2003,32,346424.55,135.1055745,3.9e-4
2003,33,343861.17,147.86030309999998,4.3e-4
2003,34,341052.75,173.9369025,5.1e-4
2003,35,347310.51,184.0745703,5.3e-4
2003,36,343696.85,216.52901549999999,6.3e-4
2003,37,340955.42,228.44013139999998,6.7e-4
2003,38,343969.22,271.7356838,7.900000000000001e-4
2003,39,339830.41,254.8728075,7.5e-4
2003,40,327198.33,271.57461390000003,8.3e-4
2003,41,319553.1,316.35756899999996,9.9e-4
2003,42,317359.93,336.4015258,0.00106
2003,43,316655.13,329.32133519999996,0.00104
2003,44,309989.15,390.58632900000003,0.00126
2003,45,303672.3,428.17794299999997,0.00141
2003,46,288594.15,438.6631080000001,0.00152
2003,47,276506.93,453.4713652,0.00164
2003,48,268490.44,485.9676964,0.00181
2003,49,260937.27,464.4683406,0.00178
2003,50,262818.83,475.70208230000003,0.00181
2003,51,252029.53,488.9372882,0.00194
2003,52,246135.24,548.8815852,0.00223
2003,53,244426.93,562.1819389999999,0.0023
2003,54,258417.24,622.7855483999999,0.00241
2003,55,260825.24,685.9703812,0.00263
2003,56,231188.16,640.3912032,0.00277
2003,57,244121.11,742.1281744,0.00304
2003,58,240288.15,776.1307244999999,0.00323
2003,59,235126.7,860.5637220000001,0.00366
2003,60,220494.78,870.9543810000001,0.00395
2003,61,186293.47,756.3514882000001,0.00406
2003,62,207169.89,928.1211072,0.00448
2003,63,200079.95,1054.4213365,0.00527
2003,64,168712.94,909.3627466,0.00539
2003,65,190948.16,1206.7923712,0.006319999999999999
2003,66,215009.95,1466.367859,0.00682
2003,67,223783.12,1689.562556,0.00755
2003,68,217377.65,1921.618426,0.00884
2003,69,221775.58,2058.0773824,0.00928
2003,70,224763.65,2366.7612345,0.01053
2003,71,214926.27,2669.3842734,0.01242
2003,72,213990.3,2905.988274,0.01358
2003,73,205188.29,3264.5456939,0.01591
2003,74,199972.05,3655.489074,0.01828
2003,75,188707.99,4019.4801869999997,0.0213
2003,76,182746.2,4411.493268,0.024139999999999998
2003,77,173051.78,4802.186895,0.02775
2003,78,167154.56,5328.8873728,0.03188
2003,79,157582.86,5734.440275399999,0.03639
2003,80,152399.47,6318.482026199999,0.04146
2003,81,141162.6,6751.807158,0.04783
2003,82,124242.17,7027.1371352,0.05656
2003,83,113148.75,7494.973199999999,0.06624
2003,84,93706.61,7296.9337207,0.07787
2003,85,88477.56,7883.350595999999,0.0891
2003,86,77501.48,7809.824139599999,0.10077
2003,87,68344.87,7947.8249323,0.11629
2003,88,62121.25,8242.868662500001,0.13269
2003,89,52712.57,7769.832818,0.1474
2003,90,45561.83,7586.0446950000005,0.1665
2003,91,36232.1,6876.127938,0.18978
2003,92,28947.11,6194.1025978,0.21397999999999998
2003,93,22402.68,5332.0618668,0.23800999999999997
2003,94,16442.1,4425.062372999999,0.26913
2003,95,12176.13,3594.6370985999997,0.29522
2003,96,8629.21,2821.5790857999996,0.32698
2003,97,6030.99,2173.6894158,0.36042
2003,98,3983.81,1574.6407406,0.39526
2003,99,2637.2,1137.16064,0.43120000000000003
2003,100,3938.46,2015.8051802000002,0.5118257339670836
2004,0,216495.81,768.5601255,0.00355
2004,1,213217.51,74.62612850000001,3.5e-4
2004,2,207555.57,33.208891200000004,1.6e-4
2004,3,205220.68,32.8353088,1.6e-4
2004,4,200190.96,26.024824799999998,1.3e-4
2004,5,193577.52,13.550426399999997,7e-5
2004,6,189623.78,9.481189,5e-5
2004,7,190502.36,15.2401888,8e-5
2004,8,188435.64,18.843564,9.999999999999999e-5
2004,9,189343.43,24.614645899999996,1.3e-4
2004,10,195271.09,21.4798199,1.0999999999999999e-4
2004,11,204477.49,18.4029741,9e-5
2004,12,206173.42,20.617342,9.999999999999999e-5
2004,13,207634.15,22.8397565,1.1e-4
2004,14,211559.1,23.271501,1.1e-4
2004,15,215631.71,32.344756499999995,1.5e-4
2004,16,218902.72,45.969571200000004,2.1e-4
2004,17,226148.54,49.752678800000005,2.2e-4
2004,18,232858.6,62.871822,2.7e-4
2004,19,247548.42,61.887105000000005,2.5e-4
2004,20,259588.8,57.109536,2.2e-4
2004,21,276509.13,69.1272825,2.5e-4
2004,22,293861.32,67.5881036,2.2999999999999998e-4
2004,23,313661.21,84.68852670000001,2.7e-4
2004,24,328303.47,75.5097981,2.3e-4
2004,25,345971.75,86.4929375,2.5e-4
2004,26,359617.58,86.30821920000001,2.4e-4
2004,27,369154.11,95.98006859999998,2.6e-4
2004,28,371871.09,107.84261610000001,2.9e-4
2004,29,371532.57,115.1750967,3.1e-4
2004,30,362460.71,115.98742720000001,3.2e-4
2004,31,361560.68,144.624272,3.9999999999999996e-4
2004,32,358259.24,136.1385112,3.8e-4
2004,33,352781.06,134.0568028,3.8e-4
2004,34,350062.92,157.528314,4.5e-4
2004,35,347051,170.05499,4.9e-4
2004,36,353056.56,190.6505424,5.4e-4
2004,37,348855.34,216.29031080000001,6.2e-4
2004,38,345585.28,210.8070208,6.1e-4
2004,39,348396.49,268.2652973,7.7e-4
2004,40,344054.26,278.6839506,8.1e-4
2004,41,331036.79,284.6916394,8.6e-4
2004,42,323137.23,300.5176239,0.00093000000000000005
2004,43,320768.04,333.59876159999993,0.00104
2004,44,319808.98,402.9593148,0.00126
2004,45,312869.82,403.6020678,0.00129
2004,46,306445.01,413.70076350000005,0.00135
2004,47,291099.77,436.64965500000005,0.0015
2004,48,278843.74,471.24592060000003,0.00169
2004,49,270759.21,438.6299202,0.00162
2004,50,263002.65,489.18492900000007,0.0018600000000000001
2004,51,264737.68,550.6543743999999,0.00208
2004,52,253820.31,527.9462447999999,0.00208
2004,53,247761.95,542.5986705,0.00219
2004,54,246014.69,585.5149622,0.00238
2004,55,259805.89,672.8972551,0.00259
2004,56,262303.66,695.104699,0.00265
2004,57,232454.71,688.0659416,0.00296
2004,58,245258.92,762.7552412,0.00311
2004,59,241235.9,853.975086,0.00354
2004,60,236148.25,899.7248325,0.00381
2004,61,221385.45,918.7496175000001,0.00415
2004,62,186999.24,828.4066332,0.00443
2004,63,207671.57,973.9796633,0.00469
2004,64,200386.42,999.9282358,0.00499
2004,65,168961.46,951.2530197999998,0.00563
2004,66,190883.43,1309.4603298,0.00686
2004,67,214459.73,1621.3155588,0.00756
2004,68,222829.09,1720.2405748,0.00772
2004,69,216279,1974.6272699999997,0.00913
2004,70,220281.32,2271.1004092,0.01031
2004,71,222877.21,2534.1138777,0.011370000000000002
2004,72,212851.6,2822.4122159999997,0.013259999999999997
2004,73,211501,3073.1095299999997,0.01453
2004,74,202273.25,3531.690945,0.01746
2004,75,196580.2,3894.2537620000003,0.01981
2004,76,185079.28,4099.506052,0.02215
2004,77,178641.89,4603.601505300001,0.025770000000000005
2004,78,168527.32,5091.2103372,0.03021
2004,79,162095.38,5501.5171972,0.03394
2004,80,154262.51,6077.942894,0.0394
2004,81,145943.37,6577.6676859,0.04507
2004,82,134205.38,7127.6477318,0.05311
2004,83,117098.07,7157.0340384,0.061119999999999994
2004,84,105573.62,7388.041927599999,0.06998
2004,85,86513.84,7191.895519199999,0.08313
2004,86,80727.47,7636.818662000001,0.0946
2004,87,69751.16,7542.8904424,0.10814
2004,88,60649.86,7296.7846566,0.12031
2004,89,54236.24,7536.125547999999,0.13895
2004,90,45353.62,7032.078781,0.15505
2004,91,38342.78,6680.0791316,0.17422
2004,92,29903.41,5789.8982442,0.19362
2004,93,23253.75,5102.1052875,0.21941
2004,94,17603.73,4287.916553399999,0.24357999999999996
2004,95,12598.75,3398.1348500000004,0.26972
2004,96,9126.29,2728.6694471,0.29899
2004,97,6352.32,2096.2020767999998,0.32998999999999995
2004,98,4278.15,1551.0005009999998,0.36254
2004,99,2752.24,1091.0154584,0.39641
2004,100,4159.48,1979.0463815,0.47579177721734456
2005,0,224001.57,734.7251496,0.00328
2005,1,219712.34,57.12520839999999,2.6e-4
2005,2,216201.7,43.24034,2e-4
2005,3,210121.18,29.416965199999996,1.4e-4
2005,4,207790.21,20.779021,1e-4
2005,5,203095.89,28.4334246,1.4e-4
2005,6,196516.16,15.721292800000002,8e-5
2005,7,192554.35,21.180978500000002,1.1e-4
2005,8,193541.25,17.4187125,9e-5
2005,9,191368.08,15.3094464,8e-5
2005,10,192179.63,15.374370400000002,8e-5
2005,11,198085.6,13.865991999999999,7e-5
2005,12,207303.53,22.8033883,1.1e-4
2005,13,208960.43,27.164855899999996,1.3e-4
2005,14,210344.89,23.1379379,1.0999999999999999e-4
2005,15,214445.36,40.7446184,1.9e-4
2005,16,218683.9,34.989424,1.6e-4
2005,17,222554.89,44.510978,1.9999999999999998e-4
2005,18,231222.83,60.11793579999999,2.6e-4
2005,19,239510.81,50.2972701,2.1e-4
2005,20,255398.34,56.1876348,2.2e-4
2005,21,268145.69,64.3549656,2.4e-4
2005,22,285630.03,59.98230630000001,2.1e-4
2005,23,303504.44,57.6658436,1.9e-4
2005,24,323621.12,87.3777024,2.7e-4
2005,25,338166.54,74.39663879999999,2.1999999999999998e-4
2005,26,355530.19,92.43784939999999,2.6e-4
2005,27,368688.63,81.1114986,2.2e-4
2005,28,377477.67,83.0450874,2.2e-4
2005,29,379743.13,98.73321379999999,2.6e-4
2005,30,378845.57,113.65367099999999,3e-4
2005,31,369054.81,121.7880873,3.3e-4
2005,32,368053.55,136.1798135,3.7e-4
2005,33,364442.35,156.7102105,4.3e-4
2005,34,358698.69,165.0013974,4.6e-4
2005,35,355881.32,181.4994732,5.1e-4
2005,36,352553.84,218.58338080000001,6.2e-4
2005,37,358312.56,222.1537872,6.2e-4
2005,38,353567.46,219.21182520000002,6.2e-4
2005,39,349864.29,251.9022888,7.2e-4
2005,40,352492.43,239.6948524,6.8e-4
2005,41,347850.9,306.10879200000005,8.800000000000001e-4
2005,42,334621.97,314.54465179999994,9.399999999999999e-4
2005,43,326394.35,345.978011,0.00106
2005,44,323850.23,372.42776449999997,0.00115
2005,45,322762.57,387.31508399999996,0.0012
2005,46,315641.33,451.3671019,0.00143
2005,47,309048.7,469.754024,0.00152
2005,48,293449.84,466.58524560000006,0.00159
2005,49,281067.05,486.2459965,0.00173
2005,50,272708.68,477.24019,0.00175
2005,51,264797.97,489.8762445,0.00185
2005,52,266459.6,543.577584,0.00204
2005,53,255340.07,579.6219589,0.00227
2005,54,249300.61,573.391403,0.0023
2005,55,247322.28,640.5647051999999,0.00259
2005,56,261046.82,670.8903273999999,0.00257
2005,57,263558.69,756.4134403,0.00287
2005,58,233599.39,742.8460602000001,0.0031800000000000005
2005,59,246241.01,856.9187148000001,0.00348
2005,60,242070.73,898.0824083000001,0.00371
2005,61,237016.59,978.8785167,0.00413
2005,62,222012.4,976.85456,0.0044
2005,63,187453.25,905.3991975,0.00483
2005,64,207904.6,1070.70869,0.005149999999999999
2005,65,200505.85,1195.014866,0.00596
2005,66,168885.81,1067.3583192,0.006320000000000001
2005,67,190522.28,1333.65596,0.007
2005,68,213659.44,1660.1338488000001,0.007770000000000001
2005,69,221598.42,2034.2734956000002,0.00918
2005,70,214834.05,2229.977439,0.01038
2005,71,218437.36,2463.9734208,0.01128
2005,72,220653.93,2855.2618542,0.01294
2005,73,210397.11,3120.1891413,0.01483
2005,74,208525.47,3640.8547062,0.01746
2005,75,198925.41,3871.0884786000006,0.01946
2005,76,192846.47,4304.3332104,0.02232
2005,77,181022.97,4692.115382399999,0.025919999999999995
2005,78,174025.33,5262.5259792,0.03024
2005,79,163458.69,5825.6677116,0.03564
2005,80,157993.69,6297.6284834,0.03986
2005,81,147740.61,7001.4275079,0.04739
2005,82,138779.63,7595.409149900001,0.05473
2005,83,126512.9,7970.3126999999995,0.063
2005,84,109500.06,7901.5243296,0.07216
2005,85,97663.03,8067.9429083000005,0.08261
2005,86,79065.87,7742.9206490999995,0.09793
2005,87,72725.34,8060.876685599999,0.11084
2005,88,61995.7,7715.984821999999,0.12446
2005,89,53077.76,7662.8362112,0.14437
2005,90,46621.67,7438.021231799999,0.15954
2005,91,38276.02,6929.107900599999,0.18103
2005,92,31701.43,6467.091719999999,0.204
2005,93,24162.2,5379.955452,0.22266
2005,94,18308.3,4566.09002,0.24939999999999998
2005,95,13554.46,3817.613659,0.28165
2005,96,9452.2,2951.543972,0.31226
2005,97,6669.38,2298.268348,0.3446
2005,98,4484.22,1697.0082168000001,0.37844
2005,99,2936.53,1214.2845203,0.41350999999999993
2005,100,4361.04,2162.8590559,0.495950290733403
2006,0,230854.72,711.0325376,0.00308
2006,1,227519.34,61.4302218,2.7e-4
2006,2,222961.95,37.90353150000001,1.7e-4
2006,3,219255.67,21.925567,1e-4
2006,4,212762.87,34.042059200000004,1.6e-4
2006,5,210630.71,16.8504568,8e-5
2006,6,206274.66,18.5647194,9e-5
2006,7,199716.88,13.9801816,7e-5
2006,8,195779.65,13.704575499999999,7e-5
2006,9,197007.17,9.8503585,5e-5
2006,10,194702.62,21.4172882,1.1e-4
2006,11,195272.47,21.4799717,1.1e-4
2006,12,201144.42,20.114442000000004,1.0000000000000002e-4
2006,13,210346.82,18.931213800000002,9e-5
2006,14,211936.47,19.0742823,9e-5
2006,15,213428.93,27.745760899999997,1.3e-4
2006,16,217556.18,30.457865199999997,1.4e-4
2006,17,222554.91,48.9620802,2.2e-4
2006,18,228176.55,43.3535445,1.9e-4
2006,19,239032.01,47.806402000000006,2e-4
2006,20,248310.87,49.662174,2e-4
2006,21,264790.79,50.3102501,1.9e-4
2006,22,277956.52,61.15043440000001,2.2e-4
2006,23,295883.42,62.1355182,2.1e-4
2006,24,313967.88,62.793576,2e-4
2006,25,333939.69,66.787938,1.9999999999999998e-4
2006,26,348047.27,80.0508721,2.3e-4
2006,27,364918.79,98.5280733,2.7e-4
2006,28,377353.28,86.79125440000001,2.3e-4
2006,29,385614.06,84.8350932,2.2e-4
2006,30,387227.86,89.0624078,2.3e-4
2006,31,385791.15,115.73734499999999,3e-4
2006,32,375605.79,135.2180844,3.6e-4
2006,33,374281.77,142.2270726,3.8e-4
2006,34,370367.04,148.146816,4e-4
2006,35,364326.79,153.0172518,4.2e-4
2006,36,361371.77,184.29960270000004,5.1e-4
2006,37,357816.25,221.846075,6.2e-4
2006,38,363451.83,243.5127261,6.7e-4
2006,39,358118.06,286.49444800000003,8.000000000000001e-4
2006,40,353969.92,290.2553344,8.2e-4
2006,41,356404.36,313.6358368,8.8e-4
2006,42,351572.64,302.3524704,8.6e-4
2006,43,337930.87,361.58603089999997,0.00107
2006,44,329654.66,395.58559199999996,0.0012
2006,45,326820.26,408.525325,0.00125
2006,46,325570.44,433.0086852,0.00133
2006,47,318389.97,458.48155679999996,0.00144
2006,48,311494.54,476.58664619999996,0.00153
2006,49,295604.8,464.099536,0.00157
2006,50,283031.81,515.1178942,0.00182
2006,51,274582.85,521.707415,0.0019
2006,52,266503.89,556.9931301,0.00209
2006,53,267999.55,616.398965,0.0023
2006,54,256693.43,580.1271518,0.00226
2006,55,250620.78,578.9340018,0.00231
2006,56,248507.15,636.178304,0.00256
2006,57,262190.75,802.303695,0.00306
2006,58,264605.89,791.1716111000001,0.00299
2006,59,234621.63,762.5202975,0.00325
2006,60,247093.11,892.0061271,0.00361
2006,61,242831.32,888.7626312,0.0036599999999999996
2006,62,237649.6,1029.022768,0.00433
2006,63,222424.96,1016.4820672000001,0.00457
2006,64,187673.84,955.2598456,0.00509
2006,65,207901.62,1160.0910396,0.00558
2006,66,200311.19,1195.8578043,0.00597
2006,67,168619.38,1129.7498460000002,0.006700000000000001
2006,68,189897.34,1471.704385,0.00775
2006,69,212506.04,1806.3013400000002,0.0085
2006,70,220080.54,2031.3433842000002,0.00923
2006,71,213143.21,2304.0781001,0.01081
2006,72,216332.5,2712.8095500000004,0.012540000000000003
2006,73,218111.1,2979.397626,0.013659999999999999
2006,74,207598.18,3311.1909709999995,0.01595
2006,75,205204.97,3788.0837462,0.01846
2006,76,195330.48,4012.0880592,0.02054
2006,77,188764.29,4598.2981044,0.02436
2006,78,176523.31,4972.6616427,0.02817
2006,79,169048.59,5426.459738999999,0.0321
2006,80,158757,6013.71516,0.03788
2006,81,151629.49,6447.2859148,0.04252
2006,82,140908.2,6908.729046,0.04903
2006,83,131302.77,7490.823028499999,0.05705
2006,84,118714.88,7780.5732352000005,0.06554
2006,85,101766.25,7884.849049999999,0.07748
2006,86,89738.02,7853.8715104,0.08752
2006,87,71681.33,7371.707977200001,0.10284
2006,88,64968.63,7518.1698636,0.11572
2006,89,54644.98,7232.263103,0.13235
2006,90,45956.76,6825.0384276,0.14851
2006,91,39678.27,6640.1584845,0.16735
2006,92,31933.24,5885.934796800001,0.18432
2006,93,25927.16,5373.9224532,0.20726999999999998
2006,94,19317.27,4379.9977998,0.22674000000000002
2006,95,14262.44,3705.9524096000005,0.25984
2006,96,10296.72,2972.9719655999997,0.28873
2006,97,6963.87,2224.6082715000002,0.31945
2006,98,4763.95,1676.052889,0.35182
2006,99,3117.67,1202.2047287,0.38561
2006,100,4677.15,2182.0739269,0.4665392230097389
2007,0,236317.17,760.9412874000001,0.00322
2007,1,234215.83,77.29122389999999,3.3e-4
2007,2,230855.84,39.2454928,1.7e-4
2007,3,226326.73,31.6857422,1.4e-4
2007,4,222354.97,22.235497000000002,1e-4
2007,5,215735.26,23.7308786,1.1e-4
2007,6,213778.05,23.5155855,1.1e-4
2007,7,209915.76,16.793260800000002,8e-5
2007,8,203325.48,14.2327836,7e-5
2007,9,199459.15,11.967549,6e-5
2007,10,200930.46,20.093046,1e-4
2007,11,198408.32,15.872665600000001,8e-5
2007,12,198782.61,15.9026088,8e-5
2007,13,204655.92,24.558710400000002,1.2e-4
2007,14,213852.9,23.523819,1.1e-4
2007,15,215397.99,32.309698499999996,1.5e-4
2007,16,217086.8,30.392151999999996,1.4e-4
2007,17,221945.58,48.8280276,2.2e-4
2007,18,229191.3,45.83826,2e-4
2007,19,237198.62,37.951779200000004,1.6e-4
2007,20,249517.98,54.893955600000005,2.2e-4
2007,21,259074.88,49.2242272,1.9e-4
2007,22,276143.43,57.9901203,2.1e-4
2007,23,289658.97,40.55225579999999,1.4e-4
2007,24,307553.23,61.510646,2e-4
2007,25,325453.51,55.327096700000006,1.7e-4
2007,26,345187.98,65.5857162,1.8999999999999998e-4
2007,27,358634.78,75.31330380000001,2.1000000000000004e-4
2007,28,374764.82,78.70061220000001,2.1e-4
2007,29,386509.18,112.0876622,2.9e-4
2007,30,394299.21,118.289763,3e-4
2007,31,395079.71,118.523913,3e-4
2007,32,393289.24,121.9196644,3.1e-4
2007,33,382650.67,130.1012278,3.4e-4
2007,34,380868.68,144.7300984,3.8e-4
2007,35,376540.77,143.0854926,3.8e-4
2007,36,370459.5,181.52515499999998,4.9e-4
2007,37,367328.49,198.3573846,5.4e-4
2007,38,363500.89,221.7355429,6.1e-4
2007,39,368949.36,273.0225264,7.4e-4
2007,40,363117.9,261.44488800000005,7.2e-4
2007,41,358279.02,283.04042580000004,7.9e-4
2007,42,360487.02,360.48702000000003,0.001
2007,43,355344.12,319.809708,9e-4
2007,44,341598.02,379.17380220000007,0.00111
2007,45,333085.58,419.68783080000003,0.00126
2007,46,329882.95,428.847835,0.0013
2007,47,328552.1,492.82815,0.0015
2007,48,321147.43,494.56704219999995,0.00154
2007,49,313957.27,518.0294955,0.00165
2007,50,297825.48,562.8901572,0.00189
2007,51,285149.06,576.0011012,0.00202
2007,52,276476.12,564.0112848,0.00204
2007,53,268221.77,624.9567241000001,0.00233
2007,54,269450.85,641.293023,0.00238
2007,55,258089.36,647.8042935999999,0.00251
2007,56,251867.45,634.7059740000001,0.00252
2007,57,249624.47,693.9560266,0.00278
2007,58,263147.73,842.072736,0.0032
2007,59,265572.54,871.0779312,0.00328
2007,60,235516.06,885.5403855999999,0.00376
2007,61,247821.22,959.0681214,0.00387
2007,62,243330.21,1065.7863198,0.00438
2007,63,238029.68,1061.6123728,0.00446
2007,64,222604.53,1161.9956465999999,0.00522
2007,65,187640.67,1030.1472783000002,0.00549
2007,66,207743.87,1236.0760265000001,0.00595
2007,67,199857.05,1341.0408054999998,0.00671
2007,68,168011.45,1288.6478215,0.007669999999999999
2007,69,188984.86,1672.516011,0.00885
2007,70,211120.08,1990.8623543999997,0.00943
2007,71,218296.97,2313.947882,0.0106
2007,72,211170.73,2569.9477841000003,0.01217
2007,73,213989.05,2837.4948029999996,0.01326
2007,74,215283.96,3466.071756,0.0161
2007,75,204441.61,3659.5048189999998,0.0179
2007,76,201588.96,4156.7643552,0.02062
2007,77,191322.42,4557.300044400001,0.023820000000000004
2007,78,184167.7,5095.920259,0.02767
2007,79,171575.19,5447.5122825,0.03175
2007,80,164812.45,6132.671264500001,0.03721
2007,81,152472.63,6670.6775625,0.04375
2007,82,144888.5,7006.80786,0.04836
2007,83,133613.26,7730.863223600001,0.05786
2007,84,123418.09,8289.993105299998,0.06717
2007,85,110472.07,8551.6429387,0.07741
2007,86,93634.75,8487.9900875,0.09065000000000001
